ID,GC_content,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_7,genomic_classification_is_8,lncRNA_DB_is_1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_hAT-Tip100
ENSG00000243224,0.592493774,0.000379503,0.001373679,0.000382428,0.00038018,0.000479817,8.76e-05,0.000391321,0.000914183,0.000975842,0.000341973,0.00030348,0.001242195,0.000465267,0.0,0.000323485,0.001108152,0.000564717,0.000114235,0.000696108,0.000314919,0.0,0.0,0.0,0.000976974,0.0,0.000651757,0.0,0.0001032,0.0,0.000136194,6.42e-05,1,0,0,1,0,0
ENSG00000243155,0.518676628,0.000113358,0.000586392,0.000124926,0.000260494,0.000225796,0.00029696,0.001220483,0.001084472,0.000494341,0.000139108,0.000149331,0.001159012,0.000542154,0.0,0.0,0.000463878,0.000240946,0.002170465,0.000566325,0.000291956,0.001562172,0.00029924,0.00125726,0.0,0.0,0.000230032,0.0,0.000245548,0.000131461,0.000543973,0.000758865,0,1,0,0,0,0
ENSG00000243083,0.461579509,4.93e-05,0.0,5.1e-06,0.0,0.0,0.0,0.001896401,0.002921801,0.001412402,0.0,0.0,0.000177456,5.91e-05,0.0,7.58e-05,0.0,0.0,1.59e-05,2.36e-05,0.0,7.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000111082,0.0,6.98e-05,0.0,0,0,0,1,0,1
ENSG00000242798,0.543578798,0.0,0.00024976,2.29e-05,0.0,0.0,0.000454958,0.000380375,0.0,0.0,0.0,0.0,0.000781917,0.0,0.0,0.000535984,0.000412336,0.0,0.00230064,0.0,0.0,0.000869573,0.0,0.0,0.0,0.0,8.95e-05,0.0,0.000152279,0.0,0.000253223,0.000251428,1,0,0,0,0,0
ENSG00000242759,0.298292423,4.93e-05,0.001862339,0.000441067,0.000119686,0.0,0.0,0.0,0.0,0.0,0.002011268,0.001421057,0.002617482,2.56e-05,0.0,0.0,0.0,0.0,4.78e-05,0.001427611,0.001318725,0.000332098,0.0,0.0,0.0,0.0,0.0,0.0,0.005785124,0.0,0.005171208,0.002950999,0,0,0,0,0,0
ENSG00000242687,0.458911419,0.000680148,0.001867769,0.000328888,0.001478478,0.001360421,0.000671968,0.000629397,0.001828367,0.001194122,7.54e-05,0.000110794,0.004214589,0.000865475,0.000760321,0.000304536,0.001013659,0.0,0.000972326,0.001616386,0.000856187,0.001103352,0.000694663,0.001055406,0.000440281,0.001317482,0.000971246,0.0,0.002333181,0.005288608,0.00526756,0.007928063,1,0,0,0,0,0
ENSG00000242588,0.36072572,0.003947816,0.0,0.000920376,0.007019248,0.003686121,0.01173183,0.007716957,0.004544029,0.001110662,0.001564963,0.002890285,0.012338764,0.013425703,0.002443513,0.009229482,0.004475561,0.002085686,0.010012832,0.010889956,0.00104317,0.008560267,0.001068713,0.012053543,0.001066958,0.0,0.002900958,0.001902061,0.002086398,0.008896135,0.006142199,0.008798948,0,0,0,1,0,0
ENSG00000242282,0.562077552,0.008166705,0.001791755,0.000512453,0.00323857,0.003099051,0.001966409,0.01114854,0.013040556,0.006830891,0.0,0.0,0.00481905,0.002342105,0.0,0.007403618,0.011236148,0.0,0.003416424,0.005911016,0.003388663,0.006700954,0.00049428,0.008385575,0.002246397,0.000811444,0.001341853,0.0,0.00256143,0.0,0.004898664,0.005428629,0,1,0,1,0,0
ENSG00000242125,0.451262896,0.045318561,0.199449443,0.050852686,0.120791619,0.086959712,0.024424973,0.029838902,0.18038091,0.121344607,0.011389456,0.058176616,0.030333951,0.020097154,0.096146485,0.046550753,0.128829138,0.0,0.034663684,0.102610994,0.045597691,0.063347724,0.019311642,0.13494201,0.046027027,0.028632382,0.156766773,0.073938334,0.004038582,0.002429205,0.00833092,0.006653098,0,1,1,1,0,0
ENSG00000242086,0.485414443,0.023184177,0.011293484,0.003587172,0.017305228,0.008393969,0.019452794,0.06118562,0.056715214,0.01942053,0.00569183,0.012505299,0.030145403,0.024170209,0.018326351,0.063922862,0.046791513,0.018613056,0.080626008,0.049871987,0.009424616,0.036187775,0.018622322,0.049085027,0.006273199,0.007240578,0.011373802,0.011934575,0.004140403,0.012951163,0.013515894,0.024036401,0,0,0,1,0,0
ENSG00000242082,0.397901103,0.001217366,0.001319383,0.000267699,0.0,0.0,0.0,0.000391321,0.00031369,0.0,0.0,0.0,0.003233034,0.0,0.0,0.0,0.001881282,0.0,4.78e-05,0.0,0.000613437,0.000443526,0.0,0.0,0.0,0.0,0.001469649,0.0,0.000114445,0.0,5.22e-05,0.0,0,0,0,0,0,0
ENSG00000241764,0.635538954,0.003085309,0.002427013,0.000782702,0.003175207,0.004064329,0.000572981,0.0,0.003145866,0.003171485,0.003761708,0.001873868,0.005495602,0.000528354,0.006491566,0.000832399,0.011365003,0.004096077,0.000714633,0.004896351,0.008607794,0.001623348,0.005648148,0.0,0.002805585,0.0,0.002044728,0.0,0.012318046,0.001318095,0.006777035,0.003983865,1,0,0,0,0,0
ENSG00000241313,0.570615439,0.000226716,0.0,3.82e-05,0.000337938,0.0,0.000188455,0.000218921,0.000286803,0.0,0.0,5.78e-05,9.98e-05,0.000153775,0.0,0.0,0.00210463,0.0,0.00070135,0.000719705,0.000183703,0.000513441,0.000301911,0.0003345,0.000453136,0.0,0.000638978,0.0,0.0030667,0.0,0.004598997,0.005416833,1,0,0,0,0,0
ENSG00000241014,0.524368552,0.000783649,0.001981789,0.000346734,0.004048212,0.00085238,0.001475283,0.001707582,0.001640152,0.000879541,0.00022605,0.00043836,0.005811697,0.001494373,0.000314615,0.000721413,0.001279959,0.0,0.001745405,0.002359687,0.000774177,0.003897784,0.000264506,0.002866321,0.000324587,8.03e-05,0.00028115,0.000588915,0.00084911,0.000416041,0.001762956,0.002400096,0,1,0,1,0,0
ENSG00000240476,0.212913554,0.009270714,0.0,0.0,0.000154888,0.000146767,0.00012183,0.0005172,0.003360968,0.002060823,0.007569786,0.004687079,0.009455098,0.0,0.0,5.41e-06,0.006468516,0.0,0.0,0.005911016,0.014253379,0.004800129,0.0,0.014325838,0.009673324,0.0,0.0,0.0,2.96e-05,0.0,2.42e-05,0.0,0,0,0,0,0,0
ENSG00000240405,0.314478833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92e-05,6.75e-05,0.0,0.0,0.0,0.000111661,0.0,9.42e-05,2.23e-05,0,0,0,0,0,0
ENSG00000240240,0.408395589,0.000349931,7.6e-05,1.02e-05,0.000295696,0.000242731,0.00076334,6.29e-05,0.000233027,0.0,0.0,0.0,5.55e-05,0.001805866,0.0,0.000450714,0.000335023,0.0,0.0,2.36e-05,2.95e-05,1.09e-05,0.0,0.007480117,0.0,0.0,0.0,0.0,0.000875233,0.0,0.000656978,0.0,0,1,0,0,0,0
ENSG00000239911,0.695304162,0.000192216,0.000293196,0.000122377,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.000399277,0.0,0.0,0.0,0.0,0.0,0.001665706,0.0,0.000127936,0.0,0.000897719,0.0,0.0,0.000624188,0.002760383,0.0,0.003101756,0.0,0.004996479,0.005812027,1,0,0,0,0,0
ENSG00000239775,0.738171469,0.0,0.0,8.16e-05,0.0,0.0,0.0,0.005538696,0.0,0.0,0.0,0.0,0.0,0.00036275,0.0,2.44e-05,0.0,0.0,0.002661941,0.0,0.000255872,0.005119118,0.0,0.008570127,0.000726303,0.0,0.0,0.0,0.032657788,0.0,0.0266955,0.000303108,0,1,0,0,0,0
ENSG00000239508,0.311632871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37e-05,0.0,1.09e-05,0.0,0,0,0,1,0,1
ENSG00000239445,0.358057631,2.96e-05,0.00024433,8.67e-05,0.001830496,0.002077324,0.000255081,0.000103987,0.000905221,0.000494341,0.0,0.000308297,0.001314286,0.000274034,0.0,0.0,0.0,0.0,0.0,0.000448341,0.001594279,0.0,0.0,0.000421009,0.0,0.0,0.0,0.0,0.000642911,0.0,0.001076817,0.001255988,1,0,0,0,0,0
ENSG00000239213,0.364994664,0.000754077,0.003464059,0.001147283,0.00094341,0.001275748,0.000367393,0.0,0.001774591,0.001251902,0.00144904,0.001353617,0.001846656,0.000987706,0.0,0.000713292,0.001425994,0.001084256,0.001647109,0.0,0.000892271,0.000600835,0.002824074,0.001914726,0.002329954,0.000791381,0.002325879,0.000177246,0.001132924,0.002413319,0.002733775,0.003521728,1,0,0,0,0,0
ENSG00000238197,0.330131626,0.000325288,0.000130309,6.88e-05,0.000168969,0.000141123,0.00012183,0.00018061,0.000627381,0.00014766,5.8e-05,0.00010116,0.001979748,0.00014786,8.91e-05,0.00014347,0.000188987,0.0,0.000294886,0.000365752,0.000367406,0.000430417,9.89e-05,0.001176518,0.000382434,0.000666543,0.000485623,0.000125788,0.000596615,0.000893997,0.001145416,0.001581642,1,0,0,1,0,0
ENSG00000238164,0.744041266,0.0,0.0,7.65e-06,0.001344711,0.000953988,0.000144673,0.003133304,0.003047278,0.001662783,7.54e-05,3.85e-05,0.0,0.012893407,0.0,5.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000547888,0.0,0.0,0.0,0.0,0.002292783,0.0,0.004688123,0.004574303,0,0,0,0,1,0
ENSG00000238009,0.335645678,0.000236573,0.000141169,0.000101981,0.000344978,0.000327404,0.000340743,0.000714229,0.000717006,0.000507181,0.000208662,0.0,0.000338276,0.000272063,0.0,0.002061373,0.0,0.0,0.000597741,0.000448341,0.000134497,0.000240334,6.68e-05,0.000190319,4.82e-05,0.0,3.83e-05,0.0,0.000108876,5.12e-05,0.000201567,0.000263888,0,0,0,0,0,0
ENSG00000237989,0.646922803,0.0,6.52e-05,1.53e-05,0.000605472,0.000304825,5.71e-05,0.0,0.0,0.0,0.000388343,0.00053952,7.21e-05,0.000404151,0.0,0.0,0.0,0.001618854,0.0,0.001415812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000179278,0.000166456,0.000317047,0.000420937,0,0,0,0,0,0
ENSG00000237975,0.349163999,0.000788577,0.0,0.0,0.0,0.000158057,0.000201781,2.46e-05,0.0,0.0,0.0,0.001209102,0.0,9.86e-06,0.0,0.0,0.000317842,9.04e-05,4.52e-05,0.0,7.22e-05,5.24e-05,1.07e-05,0.003102778,0.000639532,0.0,8.95e-05,0.0,0.00074245,0.0,0.000980361,0.000862062,0,0,0,1,0,0
ENSG00000237685,0.411063678,0.000295717,0.0,5.1e-06,5.63e-05,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.000209744,0.0,0.000154626,0.0,4.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000536741,0.0,2.41e-05,0.0,2.58e-05,0.0,0,0,0,0,0,0
ENSG00000237517,0.518498755,0.00109908,0.002269556,0.000522651,0.0,0.0,5.71e-06,2.46e-05,5.38e-05,0.0,0.000452101,0.0,0.000626643,0.0,0.0,0.0,0.002499785,0.0,0.000140801,0.0,0.0,0.000104873,5.88e-05,0.0,0.0,0.000795839,0.000204473,0.0,0.001836089,0.0,0.00155364,3.48e-05,0,0,0,0,1,0
ENSG00000237499,0.35734614,0.0,0.0,9.69e-05,0.0,7.9e-05,0.0,0.00134089,0.005135559,0.001893903,0.024210563,0.0,0.0,0.002661483,3.15e-05,0.0,0.0,0.0,0.000106265,0.000259566,0.0,0.0,0.0,0.00062863,0.000231388,0.0,0.001571885,0.001602839,0.002372242,0.000330991,0.002385351,0.001688142,1,0,0,1,1,0
ENSG00000237491,0.344717182,0.001286367,0.001536565,0.000540498,0.0,0.000237086,0.000685293,0.0045946,0.009079095,0.001309682,0.0,0.000433543,0.002257023,0.004889243,0.000550577,0.002399747,0.000747358,0.000240946,0.005836612,0.001309626,9.51e-05,0.000858649,0.000275194,0.001355303,0.000263526,0.0,0.001648562,0.0,0.00092526,0.00166337,0.002390349,0.003080473,0,0,0,0,0,0
ENSG00000237438,0.406083244,0.003100095,0.000233471,0.000147872,0.0,0.0,3.81e-06,8.21e-06,0.0,0.0,0.0,0.000635863,4.99e-05,0.007933191,0.0,0.0,0.010987029,0.0,4.52e-05,0.0,0.0,0.0,0.0,0.007780014,0.003171951,0.0,0.000690096,0.0,0.001745646,1.02e-05,0.002143751,0.002050172,0,0,0,1,0,0
ENSG00000237424,0.669334756,0.000645648,0.0,1.78e-05,0.000556189,0.000462882,0.000180841,0.000993353,0.001308537,0.001078562,0.000214458,0.000158966,2.77e-05,0.002342105,0.0,0.00276113,0.00182974,0.00168662,0.000446314,0.001934943,4.26e-05,8.08e-05,0.000179009,0.0029932,0.002333167,0.0,0.00457508,0.001219759,0.000381306,2.08e-05,0.000658923,0.000579323,0,0,0,0,0,0
ENSG00000237339,0.600675916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89e-05,0.0,1.23e-05,0.0,0,0,0,0,0,0
ENSG00000237298,0.301138385,0.014145108,0.01677191,0.00333222,0.01829088,0.0089133,0.014973645,0.016824062,0.019403988,0.005014028,0.007848001,0.016021812,0.045933476,0.053209946,0.006423399,0.048713638,0.007422043,0.00776297,0.005910998,0.026511085,0.008784936,0.019606901,0.002201549,0.035981845,0.008346054,0.001622888,0.003488818,0.004139556,0.333732651,0.005676974,0.207530088,0.011432518,1,0,0,1,1,0
ENSG00000237248,0.386872999,0.0,0.000434365,0.000101981,0.000352018,0.000118543,0.000504452,8.21e-06,0.0,0.0,0.0,1.45e-05,0.000177456,2.17e-05,0.000702641,5.41e-06,0.0,0.0,2.39e-05,0.0,6.56e-06,0.0,5.34e-06,1.15e-05,0.0,7.58e-05,0.0,0.0,0.000298978,0.000564399,0.000874297,0.001505235,0,0,0,0,0,0
ENSG00000237188,0.321060121,0.001325796,0.000515808,0.000277897,0.000894127,0.001123335,0.000403561,0.001392883,0.005063858,0.003261365,0.000834647,0.000780377,0.003687765,0.000279949,0.000854705,7.17e-05,0.001125333,0.001084256,0.0018437,0.002371486,0.001095657,0.000574617,0.001902309,0.001234191,0.001243713,0.002784323,0.000932907,0.0,0.000361446,0.00029858,0.000866526,0.001369672,0,0,0,1,0,0
ENSG00000237153,0.312522234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001022364,0.0,2.56e-05,0.0,9.03e-06,0.0,0,0,0,0,0,0
ENSG00000237125,0.355033796,3.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227354902,0.0,0.0,0.0,0.0,0.0,0.0,0.00060172,0.01954796,0.039950098,0.0,0.000178785,0.0,0.101544196,0.0,0.0,0.013919088,0.0,0.010855685,0.002976773,0,0,0,1,0,0
ENSG00000237094,0.379580221,0.0,0.097694066,0.015735625,0.033307988,0.00979955,0.032045047,0.039433105,0.032820972,0.010843397,0.002921265,0.004239084,0.057612324,0.042410239,0.013428837,0.07786386,0.023674942,0.012355997,0.048927121,0.036657739,0.006462407,0.108609208,0.003868741,0.0,0.002133916,0.001190415,0.002364217,0.0,0.001850477,0.003906685,0.00468235,0.006929366,0,0,0,1,0,0
ENSG00000236914,0.415154749,0.000379503,0.000445224,8.41e-05,0.001239105,0.001354776,0.0,0.0,0.0,0.000590641,0.0,0.0,0.000210729,0.0,0.0,0.0,0.000541191,0.0,1.06e-05,0.001427611,0.000259152,7.87e-05,0.0,0.0,0.000176755,0.0,0.000345048,0.0,0.000851999,0.0,0.001610596,0.001428086,0,0,0,1,0,0
ENSG00000236901,0.585912487,0.000596362,0.008214924,0.001652088,0.001119419,0.000592715,0.001463861,0.002635259,0.002016581,0.000847441,0.000185477,0.000216771,0.00118674,0.006454589,0.0,0.005128393,0.000618504,6.78e-05,0.007345577,0.000212372,0.000200105,0.000926379,0.000622525,0.000893923,0.000286022,0.002833366,0.000677316,0.000926254,0.002378905,0.001402719,0.003314745,0.003361932,0,1,0,0,0,0
ENSG00000236859,0.409996443,0.00127651,0.001840621,0.000683271,0.000985652,0.001258813,0.000159902,0.001111023,0.003549182,0.003190745,0.000510062,0.000452811,0.002761665,0.000727472,0.0,0.000749836,0.001348681,0.001129433,0.000565862,0.0,0.001331846,0.000546214,0.000975201,0.003823684,0.006527084,0.003560099,0.00485623,0.0,0.00318313,0.006674845,0.00742286,0.011457234,0,0,0,1,0,0
ENSG00000236850,0.427072216,0.002001015,0.000971891,0.000321239,0.003280812,0.002043454,0.003548293,0.002041436,0.001837329,0.000667681,0.003947185,0.002153262,0.00292803,0.001036993,0.000880923,0.002736767,0.003341637,0.001829681,0.004383436,0.006418349,0.001154704,0.004712735,0.000881688,0.003062407,0.000954478,0.003660415,0.003322684,0.001128277,0.000471892,0.0,0.000953859,0.001315163,0,0,0,0,0,0
ENSG00000236753,0.368018499,0.005510185,0.001856909,0.000639929,0.000633633,0.000931409,7.23e-05,0.000837372,0.007824333,0.007062011,0.003228461,0.001570388,0.003876313,0.000132088,0.006093053,0.000192196,0.005789881,0.0,6.64e-05,0.003055795,0.002037134,0.000415123,0.000328629,0.0,0.001658284,0.0,0.002875399,8.96e-05,0.000832832,0.00141342,0.001735713,0.00199935,0,0,0,0,0,0
ENSG00000236719,0.411419424,9.86e-06,0.0,2.55e-06,0.0,0.0,0.0,8.21e-06,0.0,5.78e-05,0.0,0.0,0.0,2.76e-05,4.72e-05,0.0,2.58e-05,0.0,0.0,0.0,0.0,1.09e-05,0.0,0.0,0.0,0.000122608,1.28e-05,0.0,8.41e-05,0.0,3.17e-05,0.0,0,0,0,1,0,0
ENSG00000236714,0.342049093,3.94e-05,0.001085912,0.000443616,0.0,0.0,0.0,0.000508991,0.000779745,0.0,1.74e-05,0.0,0.000659916,9.86e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.61e-05,9.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000706103,0.0,0.000332606,6.27e-05,0,0,0,1,0,0
ENSG00000236682,0.412664532,0.000335145,9.77e-05,1.53e-05,2.11e-05,0.0,1.71e-05,0.002925329,0.003934573,0.001881063,0.0,0.0,0.0,2.96e-05,0.0,0.0,0.000687226,0.0,0.0,0.0,1.64e-05,7.87e-05,1.07e-05,0.000617095,0.000247457,0.000193944,0.00113738,0.0,0.000111501,0.0,0.00015813,0.000154509,0,0,0,0,0,0
ENSG00000236618,0.544112416,0.030409518,0.026420237,0.008013135,0.015636661,0.0186564,0.001311574,0.002487487,0.020291284,0.028158163,0.011743021,0.006344175,0.026690549,0.002164673,0.0,0.001893539,0.097010566,0.0,0.00367943,0.040563021,0.049648996,0.006550199,0.037471746,0.014498855,0.034409397,0.021280343,0.05570607,0.01075484,0.003346271,0.006874453,0.006864452,0.008917159,1,0,0,0,0,0
ENSG00000236385,0.3075418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000327185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000236144,0.636072572,0.012804526,0.044788437,0.011712486,0.006568665,0.003240174,0.003824314,0.015360029,0.013658974,0.005014028,0.004294955,0.006247832,0.012710314,0.015239455,0.015437132,0.014803175,0.045777854,0.005850463,0.016646432,0.010819165,0.005488125,0.034477033,0.001504213,0.046478232,0.010325711,0.007240578,0.020830671,0.032582801,0.001643252,0.0,0.003037314,0.003747853,1,0,0,1,0,0
ENSG00000236088,0.354855923,0.008068133,0.002410724,0.001019807,0.001675608,0.001388646,0.001332514,0.00279124,0.00802151,0.003100865,0.002017064,0.00503873,0.009665827,0.005997208,0.004152924,0.003309295,0.006494287,0.0,0.005039624,0.006843093,0.004628658,0.003902153,0.002185518,0.031904402,0.009075571,0.013827987,0.018108626,0.010268842,0.001088133,0.003288636,0.002860155,0.003972252,0,0,0,0,0,0
ENSG00000236013,0.264674493,0.0,0.0,7.65e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000208662,0.0,0.0,0.0,0.0,0.0,0.0,8.28e-05,2.92e-05,0.00022417,0.000124656,1.31e-05,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.004232153,0.0,0.001921254,0.000187581,0,0,0,1,0,1
ENSG00000235954,0.396478122,0.008304706,0.010582212,0.003928807,0.007230459,0.00833752,0.005295789,0.008770514,0.015361864,0.007992912,0.003419735,0.003608039,0.01045329,0.002225788,0.008043669,0.004952438,0.011742977,0.004178902,0.009476193,0.012329365,0.004946857,0.004909372,0.005004248,0.01092893,0.008853824,0.023781552,0.009329073,0.0,0.004292519,0.011662502,0.011053373,0.016147413,1,0,0,0,0,1
ENSG00000235897,0.541266453,0.0,0.000293196,0.000186115,0.0,0.000349984,0.0,0.000199765,0.0,0.0,0.0,0.000115611,0.001541652,0.000165603,0.0,0.000177308,0.001142514,0.0,0.002491917,0.000176977,0.001633644,0.0,0.000563746,0.000720906,6.75e-05,0.0,2.56e-05,0.0,0.000649842,0.0,0.000731708,0.000455967,1,0,0,0,1,0
ENSG00000235823,0.431696905,0.002543162,0.013459878,0.002812118,0.006878441,0.003663541,0.00165422,0.006493737,0.00993054,0.005296508,0.000753501,0.000756291,0.007968901,0.005015417,0.0,0.008923593,0.005068293,0.001392967,0.010538844,0.002548462,0.001167826,0.002700482,0.003091252,0.006038306,0.001847894,0.002804386,0.005035144,0.001724815,0.000434272,0.000437474,0.001142362,0.001586238,0,0,0,0,0,0
ENSG00000235706,0.384382782,0.004455463,0.009208533,0.002613256,0.001513679,0.000903184,0.001517162,0.007254487,0.006515797,0.005071808,0.0,0.001931674,0.011041114,0.006856769,0.001216513,0.0,0.004930848,0.0,0.024969648,0.003114787,0.003017977,0.023509054,0.004071796,0.005847987,0.0,0.0,0.001699681,0.003779346,0.001354651,0.001183057,0.003326452,0.004398807,0,0,0,0,0,0
ENSG00000235609,0.296513696,0.001803871,4.34e-05,1.78e-05,0.000161928,0.000124188,0.000135155,0.000840108,0.003979386,0.0,0.0,0.000264943,0.000964919,7.69e-05,6.29e-05,0.0,0.000223349,6.78e-05,0.000552579,0.000589922,0.0,0.0,0.00026985,0.00029413,9.64e-05,0.000503809,0.000178914,0.0,0.000827811,0.00226472,0.001968407,0.002523862,0,1,0,0,0,0
ENSG00000235560,0.513340448,0.00070972,0.003485777,0.000981564,0.000682916,0.000660454,0.00012183,0.000686864,0.00385391,0.003017405,0.000637578,0.000635863,0.002151659,0.000772816,0.002826296,0.00094474,0.000962117,0.000203298,0.001647109,0.000696108,0.000629839,0.000340838,0.002551552,0.001332234,0.001558659,0.004110722,0.000664537,9.72e-05,0.000643045,0.002915338,0.00187324,0.002949949,1,0,0,0,0,0
ENSG00000235448,0.258448951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100503,0.0,0.000674768,0.00045635,0.0,8.95e-05,0.0,2.84e-05,0.0,1.63e-05,0.0,0,0,0,0,0,0
ENSG00000235423,0.44414799,0.002907879,0.002541034,0.000599137,0.005505569,0.005102991,0.000930856,0.001439404,0.005942191,0.004423387,0.002915469,0.001758257,0.003693311,0.000256291,0.001830013,0.000132643,0.00366807,0.002605226,0.000711976,0.007008271,0.002598084,0.000784363,0.001608413,0.0,0.001028393,0.003078583,0.001648562,0.000537456,0.000779743,0.0,0.001594321,0.001975985,0,1,0,0,0,0
ENSG00000235381,0.369797225,0.000241502,0.000787286,0.000260051,0.000422422,0.000163702,0.000820448,0.003858479,0.005144522,0.000930901,0.000179681,0.0,0.003388308,0.000634813,0.000183526,0.000687575,0.000103084,0.0,0.000762452,0.001085456,0.00048222,0.002274435,6.41e-05,0.004285063,0.000716662,0.000931823,0.000523962,0.00048028,0.000271364,3.37e-05,0.000535606,0.000584593,1,0,0,1,0,0
ENSG00000235245,0.666844539,0.00074422,0.003876706,0.001119238,0.0,0.0,0.004774206,0.020975347,0.002733587,0.0,0.0,0.000481714,0.002955758,0.013116183,0.0,0.003837158,0.003444721,0.0,0.007510288,0.006029001,8.86e-05,0.0,0.000382065,0.004925228,0.0,0.0,0.000140575,0.0,0.000473189,0.0,0.000899293,0.001317036,0,0,0,0,0,0
ENSG00000235172,0.50675916,1.48e-05,0.0,0.0,0.000112646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99e-05,0.000108431,0.0,0.000787734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118349,0.0,0.000134656,9.71e-05,0,0,0,0,0,0
ENSG00000235106,0.572216293,0.007042982,0.011212041,0.002569914,0.013489348,0.011673657,0.00172846,0.00138741,0.005870491,0.004378447,0.013794862,0.005289221,0.032285971,0.001715178,0.013811619,0.000855409,0.019139249,0.026556735,0.003777725,0.036032422,0.013226611,0.005626005,0.0071203,0.006672703,0.009631546,0.006484865,0.014223642,0.003266666,0.005007703,0.012219801,0.017375323,0.025752251,0,0,0,0,1,0
ENSG00000234949,0.593205265,0.0,0.000130309,6.88e-05,0.0,0.0,0.0,0.0,0.0,0.000321,9.85e-05,0.0,0.0,0.0,1.57e-05,0.0,0.0,0.0,0.000340048,0.0,0.0,0.0,0.001760704,0.0,0.0,0.0,0.0,0.0,0.000188207,0.0,0.000245527,9.01e-05,1,0,0,0,0,0
ENSG00000234912,0.508004269,0.007994204,0.010386748,0.004247497,0.02249398,0.011797845,0.016285219,0.013663393,0.02228994,0.015568524,0.001704071,0.002866199,0.010336834,0.007862218,0.018368299,0.008302338,0.02361481,0.003072058,0.020987362,0.005698644,0.005225692,0.034608124,0.00299774,0.01999504,0.002416724,0.008544684,0.012894569,0.013674637,0.002763403,0.00363282,0.005457422,0.007629666,0,1,0,1,0,0
ENSG00000234771,0.577908218,0.001429297,0.002579041,0.000560894,0.001513679,0.000429013,0.001448633,0.005114537,0.004786018,0.001245482,0.000243439,0.001040503,0.002534299,0.004011939,0.0,0.001935498,0.004801993,0.000519539,0.008046927,0.001923145,0.0,0.004295428,0.000504967,0.001810915,0.000128549,0.001504738,0.001303514,0.000943407,0.001552836,0.001833615,0.002554247,0.002197893,1,0,0,1,0,0
