ID,repeat_coverage,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,A549_cell,H1.hESC_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_5,genomic_classification_is_8,with_repeat_ERV1
ENSG00000253352,0.117566987,0.420975107,0.407718368,0.071016328,0.099599841,0.046926069,0.057025868,0.073877552,0.046455192,0.0,0.054568577,0.07030061,0.039289253,0.037419466,0.08073359,0.0,0.087442916,0.095520134,0.027181472,0.041606219,0.023241834,0.030591487,0.086403272,0.062423879,0.045783198,0.013789053,0.02947181,0.041197338,0.06030678,0,0,0
ENSG00000253200,0.0,0.374681702,0.398326664,0.000621005,0.000418076,0.000429013,0.00101271,0.000963251,0.00019902,0.000486877,0.000626228,0.001498316,0.0,0.001219826,0.007015509,0.002560048,0.000749169,0.007716177,0.000780737,0.001863682,0.000125574,0.000957691,0.016326909,0.002281499,0.00545448,0.000997666,0.003709019,0.003448106,0.005105746,0,0,0
ENSG00000253187,0.105436049,0.44397335,0.398546336,0.00021193,0.0,0.004600595,0.000616763,0.0,0.0,0.0,0.002321862,0.0,0.0,0.001443175,0.000897654,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.003686147,0.0,0.0,0.0,0.004921147,0.0,0.006550682,0.0015521,0,0,0
ENSG00000253106,0.219209197,0.064598385,0.057373566,0.000404146,0.000233471,0.000321759,0.000114215,0.000158718,0.0,0.000110127,0.000158966,0.00013406,0.0,0.0002663,0.000207151,7.53e-05,0.000387868,0.000200573,0.00016402,0.0,0.00024046,0.000212106,0.000283097,0.0,0.000851696,0.000558598,0.002175452,0.001336748,0.001989627,0,0,0
ENSG00000252690,0.079726939,0.075624422,0.070767808,0.001153295,0.000141169,9.03e-05,0.0,0.000536356,0.00017334,0.0,0.00047208,0.000887161,0.000874358,0.000283481,0.0,1.51e-05,0.00410449,0.0,0.000134497,0.0,0.000112215,0.000279594,0.003548479,0.001995597,6.34e-05,0.001059469,0.0,0.001138189,0.001342171,0,0,0
ENSG00000251615,0.035071964,0.01046798,0.0,0.000448503,0.00234557,0.000406433,0.000679582,0.000377638,0.00024396,0.000295604,0.000385371,0.000674242,2.84e-05,0.00025771,0.00238914,0.0,0.000919193,0.000849487,0.000134497,0.000782179,0.000152292,9.96e-05,0.0,0.000197272,0.0,0.000919629,0.001678345,0.001878809,0.002179866,0,0,1
ENSG00000251417,0.085224162,0.0,0.0,0.000280931,0.000298626,0.000259665,0.000228431,0.0001724,0.000365941,4.64e-05,2.89e-05,0.000124203,5.01e-05,0.000867623,0.002126749,0.0,0.000162054,0.000436542,0.000173862,0.000251258,9.89e-05,0.000401716,0.0,8.29e-05,0.0,8.41e-05,0.0,0.000250308,0.000421499,0,0,0
ENSG00000251136,0.177228738,0.031070042,0.032275345,0.007683702,0.005087497,0.00141687,0.003390295,0.003409691,0.001759083,0.001466429,0.003670662,0.010910109,0.002845046,0.003582166,0.009128447,0.001054137,0.017137908,0.004955343,0.00232253,0.004437443,0.002775982,0.001340125,0.036624503,0.003485147,0.005699116,0.00087351,0.0,0.002247906,0.00420658,0,0,1
ENSG00000251127,0.235644341,0.006550218,0.0,0.000266145,0.0,0.0,0.0,4.65e-05,0.0,0.0,0.0,0.0,0.0,0.000575552,0.001256715,0.0,0.0,0.00015338,6.23e-05,4.59e-05,0.0,0.001134446,0.0,0.0,0.0,1.86e-06,0.0,6.55e-07,0.0,0,0,0
ENSG00000251095,0.362760372,0.087049884,0.069375619,0.000261216,0.008741591,0.0,0.000972735,0.019204825,0.003961146,0.006254057,0.011590042,0.000573697,2.98e-05,0.0,0.0,0.0,0.00088997,2.36e-05,2.95e-05,5.03e-05,0.000162979,0.0,0.0,0.0,0.0,0.000312344,0.0,0.000234569,7.88e-05,0,0,1
ENSG00000251022,0.347262697,0.0541771,0.0,0.01888643,0.018856861,0.012243792,0.02058543,0.008187637,0.008390953,0.012913846,0.015279972,0.015600233,0.012255897,0.014500472,0.032605543,0.006452827,0.032897026,0.050992838,0.017022044,0.016596169,0.008341304,0.025198849,0.055362621,0.05502759,0.062789939,0.010760861,0.011434868,0.031136636,0.049530843,0,1,0
ENSG00000251003,0.035819584,0.108587006,0.087233076,0.008876425,0.0,0.000508041,0.0,0.000210711,0.000597061,0.0,0.0,0.000352893,0.0,0.005008161,0.002126749,0.0,8.24e-05,0.003268167,0.006698596,0.0,2.67e-05,0.004524931,0.007358091,0.0,0.019398739,0.000383233,0.0,0.000288686,0.0,1,0,1
ENSG00000250986,0.223572879,0.000884369,0.0,0.0,0.0034532,0.0,0.0,0.002189208,0.000860281,0.0,0.0,0.0,0.0,0.0002663,0.001284335,0.0,0.000863404,2.36e-05,0.0,2.62e-05,0.000416798,0.0,0.0,0.000328787,0.000181212,0.000173345,0.0,0.000273162,0.000311835,0,0,0
ENSG00000250903,0.204007065,0.08100304,0.087158055,0.003203596,0.003800692,0.005345722,0.002813507,0.022959316,0.021436413,0.000533247,0.000616594,0.004494949,0.002430877,0.004415428,0.006573587,0.010014306,0.00482178,0.0082943,0.004356384,0.004896263,0.002693156,0.001886459,0.004529558,0.00274752,0.007846477,0.001175823,0.00558816,0.003331706,0.004723572,0,0,1
ENSG00000250899,0.186949252,0.015371477,0.0,0.001527869,0.009594032,0.003324847,0.000845194,0.001412039,0.001637103,0.000370954,0.0,0.0,0.000140763,0.004613006,0.010081341,0.001295083,0.000340048,0.003232771,0.000974282,0.000797473,0.000261835,0.002911639,0.000478337,0.00067187,0.004276602,0.001743696,0.0,0.001890198,0.001687037,0,0,0
ENSG00000250820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000150424,0.0,7.88e-05,0.0,0,0,0
ENSG00000250802,0.257690708,0.133333333,0.128629359,0.002740307,0.002774505,0.000558845,0.000812833,0.00116849,0.000847441,0.0,0.0,0.000540182,2.44e-05,0.001159694,0.002610101,0.0,0.001655079,0.000412945,0.000387088,0.000681675,0.000590464,0.000237816,0.003877946,0.003153501,0.001132575,0.000857815,0.0,0.001796572,0.001837712,0,0,1
ENSG00000250790,0.140031985,0.0,0.0,0.0,7.6e-05,5.08e-05,0.0,0.0,0.0,6.38e-05,9.15e-05,1.18e-05,0.0,0.0,0.0,3.01e-05,0.00020456,8.26e-05,0.00016074,4.59e-05,0.000272522,0.0,0.0,0.0,0.0,0.000160512,0.0,0.000334244,0.000354079,1,0,0
ENSG00000250608,0.347744407,0.006677796,0.021941331,2.96e-05,0.000271478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000213852,0.0,6.91e-05,0.0,0.0,0.0,0.0,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.000472616,0.0,0.000325238,0.000184279,1,0,0
ENSG00000250546,0.209328678,0.086105675,0.097008666,0.000290788,9.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,5.31e-05,0.0,0.0,0.0,0.0,0.0,0.000336788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000249859,0.092177147,0.049707602,0.028143275,0.042942971,0.022630404,0.027874525,0.025591874,0.021046496,0.0129299,0.014849764,0.013916721,0.050317801,0.008554088,0.101022249,0.270028034,0.034274528,0.085530143,0.040940571,0.010520273,0.011590663,0.027126605,0.013060595,0.029381115,0.006635789,0.05340316,0.004844968,0.0,0.008201544,0.010080774,0,0,1
ENSG00000249790,0.994772235,0.0,0.0,0.000118287,0.510177709,0.004809456,0.000845194,0.001124705,0.004667347,0.016785681,0.007235346,7.1e-05,0.0,0.000180397,0.0,0.0,3.72e-05,2.36e-05,0.0,1.09e-05,4.27e-05,0.000417785,0.0,0.0,0.0,0.000271295,0.0,0.000496159,0.000575273,0,0,1
ENSG00000249673,0.093646182,0.02573376,0.030880512,0.002493876,0.008122621,0.004002235,0.000970831,0.00145035,0.003800646,0.026459473,0.014933138,0.003714247,0.001478017,0.00892535,0.014238168,0.017272796,0.005528443,0.016128461,0.005002624,0.005868524,0.005664178,0.007327302,0.004268425,0.001412357,0.009604233,0.001752027,0.004554623,0.005492444,0.008479752,0,0,1
ENSG00000249592,0.251646789,0.003182686,0.0,0.001803871,0.001552854,0.0,0.003757688,0.004247063,0.002696404,0.000405731,0.00107904,0.002645711,0.003969801,0.001211236,0.003894436,0.001317672,0.006219167,0.003209174,0.001253116,0.003871565,0.001012605,0.00127585,0.00878334,0.0,0.000724848,0.00243392,0.006092331,0.007487441,0.010739581,0,0,1
ENSG00000249395,0.385446259,0.064032698,0.073569482,0.00899964,0.00024976,0.0,0.0,0.000142299,0.001605002,0.0,0.0,0.0,0.0,0.002757495,0.0,0.0,0.0,0.0,0.002499672,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,7.46e-05,0.0,0,0,0
ENSG00000249087,0.0,0.273275537,0.13154919,0.001656013,0.00037464,0.001320907,0.001126926,0.001937449,0.001226222,0.00049847,0.000549154,0.000853646,0.007827262,0.002439653,0.003121073,0.001739327,0.0025052,0.003055795,0.003067183,0.008112372,0.000307255,0.000662028,0.004754084,0.010950053,0.000353363,0.00191954,0.000603909,0.003745738,0.005049015,0,0,0
ENSG00000248858,0.123470752,0.055679563,0.024181548,0.000103501,4.89e-05,2.26e-05,0.000276021,0.00029828,4.49e-05,3.48e-05,0.000105977,0.000118288,0.001415756,2.58e-05,0.000207151,0.0,0.001283151,0.0,4.92e-05,0.0,0.0,2.25e-05,0.000402682,0.000826257,9.06e-05,0.000723419,0.0,0.000259536,0.0,0,0,0
ENSG00000248508,0.485937351,0.049899531,0.0,0.003001523,0.00357808,0.000999148,0.00044544,0.002711881,0.003434705,0.001228786,0.000924891,0.001488459,0.001599831,0.00262005,0.003811576,0.0,0.003719279,0.001993936,0.002739142,0.006873558,0.001023293,0.001484743,0.0,0.003613803,0.005092056,0.001548761,0.007739119,0.005086024,0.007342882,0,0,0
ENSG00000248429,0.431557062,0.109039247,0.089149352,7.39e-05,0.0,0.010764828,0.015731274,0.00534714,0.002921104,0.0,1.45e-05,0.0,2.71e-06,0.0,2.76e-05,0.0,0.00485366,0.0,7.54e-05,0.0,0.002126739,0.0,0.0,0.0,0.000697666,0.001774124,0.000371965,0.003707663,0.002741931,0,0,1
ENSG00000248323,0.108844385,0.264918938,0.228699552,0.009305214,0.0,4.52e-05,0.000184648,0.000566458,0.000995102,0.0,0.000110794,0.0,0.000132643,0.00735332,0.017718302,0.0,7.7e-05,0.000271364,0.0,0.000476299,0.0,0.000735944,0.0,0.0,0.000199333,0.000487741,0.0,0.000455456,0.000124805,0,0,0
ENSG00000248161,0.332617061,0.020283976,0.0,0.004460391,0.002872237,0.00114027,0.000108505,0.0,0.000969421,0.007222016,0.002596439,0.000157718,8.8e-05,0.007044068,0.003714905,0.0,0.00025238,0.000554526,0.001942002,0.0,0.000446188,0.002098565,0.0,0.0,0.0,0.00026243,0.0,0.000530245,0.000814075,0,1,0
ENSG00000248101,0.0,0.591273375,0.467497774,0.000379503,0.007308187,0.0,0.002076818,0.009873327,0.0,0.0,0.0,0.008431972,0.0,0.011794519,0.196075182,0.0,0.052803141,0.009025803,0.0,0.008405142,0.001212989,0.0,0.009732693,0.008056723,0.0,0.000131913,0.0,0.000136923,0.0,0,1,0
ENSG00000248092,0.848103221,0.049277567,0.023878327,0.002094659,0.000885018,0.002997443,0.001048878,0.001888192,0.003800646,0.000828851,0.000582874,0.002239589,0.00070111,0.001383043,0.001643397,0.001106844,0.001113127,0.00264285,0.001558194,0.000710078,0.001058026,0.001892886,0.003384966,0.003873974,0.020685344,0.003487648,0.013937044,0.009460819,0.012709641,0,0,1
ENSG00000248049,0.30996565,0.313489209,0.217625899,0.008501851,0.006450317,0.005639257,0.001956891,0.004663013,0.010393996,0.020564778,0.018926548,0.005910464,0.006205775,0.005824242,0.005800224,0.004141254,0.003974316,0.012034404,0.005406115,0.004918112,0.001835514,0.006302123,0.008405064,0.005017583,0.014007683,0.002376918,0.001706694,0.005605278,0.008606969,1,0,1
ENSG00000248008,0.134998707,0.110057925,0.073723012,0.016826271,0.005994234,0.005086057,0.000746208,0.000946832,0.002863324,0.009656404,0.00768334,0.00084576,0.000845934,0.021767889,0.01230476,0.0,0.000624308,0.008247106,0.003703582,0.001483517,0.002212236,0.004052512,0.002716271,0.001849787,0.01153414,0.002562961,0.002136636,0.002688188,0.00255096,1,0,1
ENSG00000247982,0.090078112,0.037915985,0.03218767,0.000793506,0.000819864,0.00031047,0.005090202,0.001672007,0.0,0.0,0.000419091,0.027602536,0.000541398,0.000489649,0.023297565,0.0,0.001325657,0.002371486,7.87e-05,0.004011396,0.0,0.0,0.0,0.0,0.0,0.009713784,0.0,0.007632632,0.000972057,0,0,0
ENSG00000247950,0.078225729,0.033825816,0.034992224,0.001049794,0.002606189,0.000931409,0.00081664,0.000662235,0.000879541,0.000208662,0.000592508,0.000384436,0.000739008,0.001881282,0.0,0.0,0.001190169,0.001404014,0.000761055,0.0,0.00034466,0.0,0.0,0.001160763,0.001467817,0.000282633,0.0,0.000538197,0.0005661,0,0,0
ENSG00000247828,0.232815089,0.211621072,0.220664707,0.006683194,0.005701038,0.002895835,0.002375681,0.007276379,0.003235685,0.005274506,0.006984855,0.01429315,0.011227241,0.002327979,0.0,0.0,0.008131939,0.007786967,0.002916284,0.004365343,0.002297733,0.001818971,0.016690543,0.005918175,0.003823572,0.004120976,0.01058203,0.009840907,0.015222099,0,0,0
ENSG00000247809,0.032745942,0.179920477,0.182239894,0.001340582,0.0,0.007027903,0.006420812,0.002862389,0.002253423,0.0,0.00104532,0.004717725,0.004023941,0.000463878,0.001574346,0.0,0.003583791,0.010642189,7.87e-05,0.000102688,0.001351922,0.001195507,0.0,0.0,0.0,0.001420576,0.0,0.002722126,0.003402307,0,0,1
ENSG00000247775,0.046063356,0.017414601,0.0,0.0,0.0,1.69e-05,0.0,0.0,0.0,2.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22e-05,0.0,2.02e-05,0.0,0,0,0
ENSG00000247735,0.231125508,0.028977273,0.0,0.000798435,0.000803575,9.03e-05,4e-05,0.000123143,0.000436561,0.000127516,0.0,8.08e-05,0.000142117,0.000910575,0.0,0.0,0.000618994,0.0,0.000324761,0.000107058,0.000801535,0.000552761,0.0,0.000711896,0.000833575,0.000106401,0.0,0.000247152,0.000339497,0,0,1
ENSG00000247708,0.17636548,0.083797967,0.098064939,0.002148874,0.009420286,0.002212802,0.001559041,0.003549253,0.003871266,0.001228786,0.001117577,0.004437776,0.002031596,0.002164762,0.004405408,0.0,0.000932476,0.003456942,0.00128592,0.002868716,0.000237789,0.000915913,0.004129317,0.003533751,0.002346695,0.000515693,0.0,0.001172358,0.001504314,0,0,0
ENSG00000247556,0.089275517,0.19387191,0.138118929,0.023287678,0.026213914,0.020745014,0.006146695,0.009142679,0.019144469,0.0197765,0.015915835,0.009957889,0.012633522,0.025599175,0.019140738,0.003516301,0.010706211,0.014228913,0.012495079,0.007710358,0.011010415,0.0,0.024580662,0.041936129,0.060995941,0.026053856,0.066480626,0.047827885,0.064241052,0,0,1
ENSG00000247516,0.287963469,0.004843173,0.0,0.001720085,0.001194503,0.00174992,0.000414983,0.00063487,0.001162022,0.001895345,0.001893137,0.0,0.001790674,0.002327979,0.001284335,0.00085084,0.000738543,0.003032198,0.002440625,0.000891421,0.001058026,0.002760593,0.005352005,0.002361552,0.0,0.00180339,0.006509052,0.0053853,0.007791885,0,0,0
ENSG00000247400,0.349928028,0.020951114,0.012969737,0.000433718,0.000678695,0.000705613,0.0,0.000623924,0.001470182,0.000104331,0.0,0.00040218,0.000400635,0.000403745,0.000317631,0.000195768,0.000802302,0.000389348,0.000521585,0.000340838,0.000892375,0.000555975,0.002089063,0.001026389,0.001938968,0.000817435,0.000787475,0.002071729,0.002598181,0,0,0
ENSG00000247373,0.241871279,0.04942001,0.048211696,0.000325288,0.000770997,0.000191927,0.000272213,0.000604769,0.000417301,0.0,0.000105977,0.000191232,0.000609073,0.000481058,0.0,0.000105414,0.001482399,0.0,4.59e-05,0.000476299,8.82e-05,0.000112481,0.001017686,0.000486034,0.00030806,0.00036084,0.001204295,0.001060019,0.001338478,0,0,0
ENSG00000247240,0.063739483,0.004692082,0.147214076,0.001335653,0.007129012,0.002506336,0.0007424,0.001080921,0.004089546,0.002660438,0.002061736,0.002633882,0.002110099,0.003745383,0.004723039,0.001882388,0.002348459,0.002890617,0.001584438,0.00084117,0.005490513,0.003200874,0.00217204,0.00400263,0.002926573,0.001288656,0.0,0.002315813,0.002835815,0,0,1
ENSG00000247137,0.0,0.158900436,0.082132082,0.004563892,0.002296704,0.003866758,0.001123119,0.002465595,0.002580844,0.0,0.002283325,0.001135566,0.0,0.009165879,0.0,0.0,0.00367943,0.004860955,0.001853431,0.002943001,0.001811468,0.002905211,0.003162881,0.004474369,0.0,0.001122647,0.001592565,0.002849971,0.003216534,0,0,1
ENSG00000247134,0.010361927,0.0,0.093175853,0.019502506,0.006461176,0.000383853,0.0,0.0,0.0,0.002104006,0.002138811,0.001679692,0.0,0.008547376,0.002803441,0.0,0.0,0.005592458,0.00055767,5.9e-05,4.54e-05,0.003750422,0.0,0.003422249,0.007547478,0.001577759,0.0,0.001748271,0.001605163,0,0,0
ENSG00000247092,0.027000277,0.030880082,0.005661348,0.009167213,0.012493417,0.010922885,0.004100334,0.011775201,0.018508889,0.000782482,0.003087788,0.006718766,0.009636884,0.044515076,0.049716203,0.00911076,0.028747373,0.011055134,0.005960504,0.026489198,0.0091749,0.006613854,0.009647275,0.016382194,0.0,0.003342726,0.004747649,0.004873671,0.005311534,0,0,1
ENSG00000246985,0.519318256,0.011026516,0.0,0.002134088,0.000890448,0.000174992,0.0,0.0,0.0,0.000660762,0.000534703,0.0,0.001698636,0.003169831,0.0,0.000534598,0.003376574,0.001120851,0.002338932,0.003854087,0.001122149,0.000196037,0.002643056,0.0,0.0,0.001255926,0.0,0.002293348,0.002696161,0,0,1
ENSG00000246731,0.100971777,0.013095238,0.0,0.0,0.0,0.000214506,4.76e-05,0.0,0.0,0.0,6.26e-05,0.000360779,1.22e-05,1.72e-05,0.0,0.000489421,0.0,0.000696108,0.00016402,6.77e-05,0.0,0.000359938,0.001549714,0.0,0.001848362,0.000827834,0.000446935,0.001579535,0.001907801,0,0,0
ENSG00000246695,0.429098547,0.067506297,0.046347607,0.003247953,0.003344609,0.003584513,0.002173901,0.000166927,0.000417301,0.002643049,0.002230336,0.0,2.71e-05,0.00287776,0.002927732,0.007695204,0.003153418,0.012565334,0.004061147,0.004780466,0.001359937,0.002227114,0.002935915,0.004205621,0.009459264,0.001900929,0.0,0.004525429,0.00610061,0,0,1
ENSG00000246523,0.01351495,0.278617711,0.182865371,0.0,0.0,0.000530621,8e-05,0.0,0.001014362,9.85e-05,0.0,0.0,6.23e-05,0.0,8.29e-05,9.79e-05,0.000100952,0.000176977,0.000324761,0.0,0.000162979,0.0,0.0,0.0,0.000797333,0.000695309,0.0,0.001423189,0.001843216,0,0,0
ENSG00000246465,0.164544137,0.037111739,0.017345704,9.36e-05,0.003246877,0.0,0.0,5.47e-06,0.0,0.0,0.0,0.0,0.0,0.000360794,0.000593832,0.0,0.000866061,0.0,0.0,0.000198822,0.000654587,4.82e-05,0.0,0.005217714,7.25e-05,2.48e-05,0.0,1.95e-05,0.0,0,0,0
ENSG00000246263,0.151468927,0.331632653,0.31164966,0.001626441,0.001808043,0.00058707,0.000215106,0.000703283,0.001084982,0.000312993,0.000226406,0.001044879,0.000795855,0.00209604,0.001974838,0.0,0.002130616,0.000648914,0.000856187,0.000476299,0.002289717,0.001658284,0.001393522,0.0,0.004684329,0.002759998,0.00654953,0.007274629,0.010471901,0,0,0
ENSG00000246067,0.120746946,0.106848185,0.062293729,0.012494024,0.006227705,0.005294918,0.002478475,0.005568797,0.005848629,0.006085969,0.0,0.004327374,0.003192895,0.011176016,0.0,0.0,0.012127508,0.009816298,0.0,0.002650231,0.021360899,0.011784744,0.00512992,0.018972468,0.0,0.010608152,0.027814094,0.021215713,0.030740645,0,0,0
ENSG00000245937,0.195443305,0.061531308,0.061531308,0.020710015,0.004745435,0.008789112,0.001578077,0.00104261,0.004892048,0.015649634,0.007100466,0.005305223,0.002300941,0.032600292,0.021115576,0.014020029,0.003389858,0.017532475,0.009982286,0.002831574,0.009260397,0.0091527,0.0,0.001729708,0.029410699,0.003973015,0.017239883,0.01408682,0.023628604,0,0,1
ENSG00000245910,0.0,0.1230893,0.078037007,0.156463624,0.144442574,0.142155562,0.008394835,0.0,0.120561366,0.073889456,0.0,0.015414915,0.019651394,0.0,0.0,0.0,0.063899877,0.087768562,0.246414513,0.009897399,0.19373093,0.249552488,0.0758823,0.135977928,0.683993549,0.075534908,0.193642199,0.230706534,0.391111972,0,0,0
ENSG00000245857,0.252382149,0.030812325,0.0,1.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011048,0.0,0.0,0.000117984,0.000209946,0.000321174,0.0,9.64e-06,0.0,0.001266547,0.0,0.002072881,0.0,0.000750615,0.0,0,0,1
ENSG00000245849,0.560863716,0.018321513,0.0,0.004140032,0.006792379,0.002241026,0.010016694,0.014963235,0.003762126,0.0,0.003935604,0.003392898,0.006554976,0.003719612,0.013754816,0.0,0.015148094,0.005592458,0.001102218,0.02023177,0.000625197,0.000986615,0.015170115,0.010232438,0.002491664,0.001796765,0.002478924,0.004513051,0.005800573,0,0,0
ENSG00000245694,0.0,0.197503344,0.280427998,0.034687551,0.002242408,0.003172435,0.0,0.0,0.0,0.009714365,0.014181664,0.005194821,0.013199283,0.039051628,0.026473878,0.0,0.053977371,0.003303562,0.011796352,0.012283262,0.021360899,0.012928832,0.066188655,0.0,0.033107422,0.021742855,0.0,0.015641508,0.011743876,0,0,0
ENSG00000245556,0.346690144,0.031319911,0.0,0.005027181,0.00320344,0.002585365,0.0007424,0.00156802,0.005835789,0.002666234,0.002124359,0.002117358,0.001896246,0.011407955,0.007678391,0.00421655,0.002643345,0.004731173,0.009582076,0.005361637,0.00559204,0.003850047,0.003092107,0.0,0.01259423,0.002511084,0.00137929,0.005364565,0.007099167,0,0,0
ENSG00000245532,0.093658763,0.043705526,0.035052271,0.14489125,0.001465981,0.0,0.100111741,0.098265327,0.016332505,0.0,0.129258353,0.100170335,0.0,0.170363371,0.0,0.0,0.88989339,0.0,0.053615011,1.0,0.041284379,0.035566339,1.0,0.0,0.09328791,0.272031857,0.067769904,0.266070374,0.257332977,0,0,0
ENSG00000245526,0.011715699,0.618181818,0.622727273,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.91e-06,0.0,0.0,0.0,0.0,0.005204335,0.0,0.0,0.0,0.000184353,0.0,0.002821212,6e-05,9.97e-05,0.003692709,0.0,0.001494589,8.53e-05,0,0,0
ENSG00000245498,0.346208747,0.023298969,0.013402062,0.00053229,0.000586392,0.000152412,0.000336936,0.00063487,0.000430141,5.22e-05,0.000115611,0.000553983,2.03e-05,0.000206168,0.000303821,0.000293653,0.000172681,0.000471937,0.000268994,0.000900161,6.41e-05,0.000186396,0.0,0.0,6.34e-05,0.00048252,0.000266903,0.00068059,0.000889611,0,0,0
ENSG00000245317,0.0,0.018595041,0.0,0.001202581,0.000418076,0.000417723,0.0,0.000183346,0.001007942,0.000173885,0.000274577,0.000323321,0.00047643,0.000987888,0.0,0.0,0.000544609,0.000566325,0.001105498,0.000734112,0.000868329,0.001173011,0.000405122,0.0,0.0,0.000464914,0.000256256,0.000951768,0.001255268,0,0,1
ENSG00000245248,0.228675829,0.143218197,0.140269587,0.001054722,0.001645157,0.000180637,3.43e-05,0.000536356,0.001425242,0.000428916,0.000515434,0.0,0.00066592,0.003547805,0.0,0.000263534,0.000111578,0.000554526,0.000436294,0.000198822,0.000277865,0.0,0.0,0.0,0.000742969,0.001164667,0.0,0.000724024,0.000384286,1,0,0
ENSG00000245149,0.190522407,0.020170004,0.005618787,0.002109445,0.001688593,0.000609649,0.003114274,0.003510942,0.000770401,0.0,0.00070812,0.007866161,0.015133428,0.001649343,0.007775062,0.000346359,0.025423931,0.002548462,0.000393649,0.005009876,0.000908406,0.000334228,0.010701569,0.008542757,0.0,0.000502023,0.000475602,0.001048639,0.001067266,0,0,0
